Country,Year,"Number of New
Limited Liability Companies",New business density rate,Country_Code,Region,Income group,Account (% age 15+),Saved at a financial institution (% age 15+),indicator,estimate,Economy,Informal_Economy_Percentage,Series Name.x,Series Code.x,Country Name.x,Female_LFP,Series Name.y,Series Code.y,Country Name.y,Male_LFP,LFP_Gender_Gap,Country Name.x.x,Indicator Name.x,Indicator Code.x,Country Name.y.y,Indicator Name.y,Indicator Code.y,GDP_Constant_2015USD,Country Name.x.x.x,Indicator Name.x.x,Indicator Code.x.x,Gov_Edu_Spending_PctGDP,Country Name.y.y.y,Indicator Name.y.y,Indicator Code.y.y,Female_Pop_Percentage,Country Name.x.x.x.x,Indicator Name.x.x.x,Indicator Code.x.x.x,Country Name.y.y.y.y,Indicator Name.y.y.y,Indicator Code.y.y.y,Working_Age_Pop,Country Name.x.x.x.x.x,Population_Growth,Total_Population,Entrepreneurship_Score,WEFS,Country Name.x.x.x.x.x.x,Indicator Name.x.x.x.x,Indicator Code.x.x.x.x,Employment_Agriculture,Country Name.y.y.y.y.y,Indicator Name.y.y.y.y,Indicator Code.y.y.y.y,Employment_Industry,Country Name,Indicator Name,Indicator Code,Employment_Services,Dominant_Employment_Sector,region,sub-region
Algeria,2021,16926,0.607125493,DZA,Middle East & North Africa (excluding high income),Lower middle income,0.440970212,0.160468578,cc,-0.635961413,,29.44579442,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Algeria,13.843,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Algeria,64.797,50.954,Algeria,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Algeria,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.99E+11,Algeria,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.514032841,Algeria,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.95472071,Algeria,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Algeria,"Population ages 15-64, total",SP.POP.1564.TO,28230405,Algeria,1.619364602,44761099,75,0.544143327,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,9.843860822,Algeria,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.90648514,Algeria,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.24965404,Services,Africa,Northern Africa
Argentina,2011,5828,0.220843939,ARG,Latin America & Caribbean (excluding high income),Upper middle income,0.331302166,0.038006574,cc,-0.364098519,Argentina,22.11969376,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Argentina,47.947,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Argentina,73.98,26.033,Argentina,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Argentina,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5.86E+11,Argentina,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.290629864,Argentina,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.55997316,Argentina,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Argentina,"Population ages 15-64, total",SP.POP.1564.TO,26703528,Argentina,1.064740097,41730660,75,2.197501931,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.725284587,Argentina,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.30542336,Argentina,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,74.96929777,Services,Americas,Latin America and the Caribbean
Argentina,2014,4699,0.17176635,ARG,Latin America & Caribbean (excluding high income),Upper middle income,0.501972973,0.040760778,cc,-0.549791396,Argentina,21.6479454,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Argentina,47.418,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Argentina,72.007,24.589,Argentina,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Argentina,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5.79E+11,Argentina,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.361440182,Argentina,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.47958036,Argentina,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Argentina,"Population ages 15-64, total",SP.POP.1564.TO,27575000,Argentina,1.031743579,43024071,75,2.281461237,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.677365925,Argentina,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.65604546,Argentina,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,74.66658862,Services,Americas,Latin America and the Caribbean
Argentina,2017,6209,0.219365265,ARG,Latin America & Caribbean (excluding high income),Upper middle income,0.487084866,0.071978733,cc,-0.309002459,Argentina,21.60749817,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Argentina,47.666,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Argentina,70.414,22.748,Argentina,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Argentina,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5.99E+11,Argentina,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.454319954,Argentina,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.43192318,Argentina,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Argentina,"Population ages 15-64, total",SP.POP.1564.TO,28395268,Argentina,0.881249595,44288894,75,2.349667832,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.631425683,Argentina,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.76816637,Argentina,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.60040794,Services,Americas,Latin America and the Caribbean
Armenia,2011,2640,1.2768316,ARM,Europe & Central Asia (excluding high income),Upper middle income,0.174868733,0.008191325,cc,-0.664559424,Armenia,37.75064087,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Armenia,55.516,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Armenia,69.169,13.653,Armenia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Armenia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8913643662,Armenia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.143850088,Armenia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,54.13572673,Armenia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Armenia,"Population ages 15-64, total",SP.POP.1564.TO,2119504,Armenia,-0.556590763,3027900,75,1.594570057,Armenia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,52.2551004,Armenia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.07981337,Armenia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.66500129,Agriculture,Asia,Western Asia
Armenia,2014,3168,1.562999538,ARM,Europe & Central Asia (excluding high income),Upper middle income,0.176690653,0.0164467,cc,-0.565446794,Armenia,36.52987671,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Armenia,55.751,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Armenia,69.336,13.585,Armenia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Armenia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10226102247,Armenia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.247240067,Armenia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,54.02991081,Armenia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Armenia,"Population ages 15-64, total",SP.POP.1564.TO,2089719,Armenia,-0.271712285,3013800,75,1.650847419,Armenia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,52.13500643,Armenia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.14635949,Armenia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.71871789,Agriculture,Asia,Western Asia
Armenia,2017,4443,2.268189548,ARM,Europe & Central Asia (excluding high income),Upper middle income,0.477590173,0.100181058,cc,-0.637015164,Armenia,35.31248856,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Armenia,56.038,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Armenia,69.513,13.475,Armenia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Armenia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11367527508,Armenia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.707590103,Armenia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.93944966,Armenia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Armenia,"Population ages 15-64, total",SP.POP.1564.TO,2029303,Armenia,-0.43203845,2979400,75,1.71218045,Armenia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,51.68268276,Armenia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.41052557,Armenia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.9068762,Agriculture,Asia,Western Asia
Armenia,2021,6768,3.628438855,ARM,Europe & Central Asia (excluding high income),Upper middle income,0.553477347,0.055976827,cc,0.048684645,,36.53100204,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Armenia,58.289,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Armenia,69.133,10.844,Armenia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Armenia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12633615900,Armenia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.767849922,Armenia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.74025946,Armenia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Armenia,"Population ages 15-64, total",SP.POP.1564.TO,1995138,Armenia,0.02700969,2962300,75,1.731015193,Armenia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,53.1009239,Armenia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.89011789,Armenia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,33.00895821,Agriculture,Asia,Western Asia
Australia,2011,166740,11.10812656,AUS,High income,High income,0.990648448,0.619249403,cc,2.037909031,Australia,13.17142677,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Australia,58.931,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Australia,72.254,13.323,Australia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Australia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.21E+12,Australia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.006015778,Australia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.22529807,Australia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Australia,"Population ages 15-64, total",SP.POP.1564.TO,15016663,Australia,1.389527316,22340024,100,6.192258732,Australia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.819944568,Australia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.83244557,Australia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.34760986,Services,Oceania,Australia and New Zealand
Australia,2014,222294,14.25560274,AUS,High income,High income,0.988595665,0.614276111,cc,1.849272132,Australia,12.89430237,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Australia,58.704,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Australia,71.038,12.334,Australia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Australia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.32E+12,Australia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.437552452,Australia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.29620777,Australia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Australia,"Population ages 15-64, total",SP.POP.1564.TO,15599389,Australia,1.491566489,23475686,100,6.408835413,Australia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.798319466,Australia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.98022354,Australia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.2214484,Services,Oceania,Australia and New Zealand
Australia,2017,249048,15.4056462,AUS,High income,High income,0.99519372,0.621240199,cc,1.752974749,Australia,12.72942257,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Australia,59.877,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Australia,70.791,10.914,Australia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Australia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.42E+12,Australia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.321255684,Australia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.38224637,Australia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Australia,"Population ages 15-64, total",SP.POP.1564.TO,16174820,Australia,1.646827797,24592588,100,6.644667933,Australia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.596053561,Australia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.43011071,Australia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,77.97384381,Services,Oceania,Australia and New Zealand
Australia,2021,300666,17.99099642,AUS,High income,High income,0.993231475,0.691733241,cc,1.707388759,,12.93171724,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Australia,61.273,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Australia,70.808,9.535,Australia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Australia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.52E+12,Australia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.333209991,Australia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.3808172,Australia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Australia,"Population ages 15-64, total",SP.POP.1564.TO,16651179,Australia,0.140895083,25685412,100,6.691609929,Australia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.491567096,Australia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.90609361,Australia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.60233929,Services,Oceania,Australia and New Zealand
Austria,2011,5458,0.961632824,AUT,High income,High income,0.970817387,0.515938401,cc,1.47028935,Austria,9.403377533,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Austria,53.942,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Austria,66.3,12.358,Austria,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Austria,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.70E+11,Austria,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.592269897,Austria,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.28102635,Austria,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Austria,"Population ages 15-64, total",SP.POP.1564.TO,5674265,Austria,0.337080842,8391643,100,8.652261634,Austria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.937548881,Austria,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.0255551,Austria,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.03689602,Services,Europe,Western Europe
Austria,2014,7093,1.232728677,AUT,High income,High income,0.967340589,0.603710532,cc,1.466501832,Austria,9.339422226,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Austria,54.763,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Austria,65.921,11.158,Austria,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Austria,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.75E+11,Austria,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.447619915,Austria,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.11671774,Austria,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Austria,"Population ages 15-64, total",SP.POP.1564.TO,5752623,Austria,0.781541633,8546356,100,8.894948434,Austria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.836908131,Austria,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.75133763,Austria,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.41177829,Services,Europe,Western Europe
Austria,2017,6039,1.024764549,AUT,High income,High income,0.981636643,0.557963192,cc,1.50082016,Austria,9.278142929,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Austria,55.352,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Austria,66.244,10.892,Austria,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Austria,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.96E+11,Austria,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.371590137,Austria,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.83303055,Austria,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Austria,"Population ages 15-64, total",SP.POP.1564.TO,5892111,Austria,0.694621104,8797566,100,9.005870767,Austria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.929858427,Austria,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.92231074,Austria,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.14785401,Services,Europe,Western Europe
Austria,2021,5657,0.954550279,AUT,High income,High income,0.999507189,0.66666311,cc,1.24272728,,9.340314229,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Austria,55.35,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Austria,66.165,10.815,Austria,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Austria,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.06E+11,Austria,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.494110107,Austria,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.79772001,Austria,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Austria,"Population ages 15-64, total",SP.POP.1564.TO,5926631,Austria,0.435671684,8955797,100,8.956283275,Austria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.734813394,Austria,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.62648698,Austria,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,70.63869963,Services,Europe,Western Europe
Azerbaijan,2011,4174,0.643158757,AZE,Europe & Central Asia (excluding high income),Upper middle income,0.149008498,0.016074728,cc,-1.195314765,Azerbaijan,47.06158447,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Azerbaijan,59.434,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Azerbaijan,63.19,3.756,Azerbaijan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Azerbaijan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,47267410116,Azerbaijan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.435640097,Azerbaijan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.85546907,Azerbaijan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Azerbaijan,"Population ages 15-64, total",SP.POP.1564.TO,6613237,Azerbaijan,1.303000855,9173082,100,1.998573201,Azerbaijan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.88278509,Azerbaijan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.07453811,Azerbaijan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.04270079,Services,Asia,Western Asia
Azerbaijan,2014,6803,1.013634675,AZE,Europe & Central Asia (excluding high income),Upper middle income,0.291514933,0.053320151,cc,-1.022827625,Azerbaijan,43.05659866,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Azerbaijan,60.244,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Azerbaijan,65.621,5.377,Azerbaijan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Azerbaijan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,52501877460,Azerbaijan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.633039951,Azerbaijan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.62690016,Azerbaijan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Azerbaijan,"Population ages 15-64, total",SP.POP.1564.TO,6789151,Azerbaijan,1.248208997,9535079,100,2.13221619,Azerbaijan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,36.75345734,Azerbaijan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.30425526,Azerbaijan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.94231002,Services,Asia,Western Asia
Azerbaijan,2017,11058,1.612529491,AZE,Europe & Central Asia (excluding high income),Upper middle income,0.285712034,0.045297138,cc,-0.906532645,Azerbaijan,40.78105164,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Azerbaijan,62.213,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Azerbaijan,68.185,5.972,Azerbaijan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Azerbaijan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,51533733835,Azerbaijan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.473819971,Azerbaijan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.30575696,Azerbaijan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Azerbaijan,"Population ages 15-64, total",SP.POP.1564.TO,6892389,Azerbaijan,0.981261805,9854033,100,2.237349743,Azerbaijan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,36.31103343,Azerbaijan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.36308089,Azerbaijan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.32588569,Services,Asia,Western Asia
Azerbaijan,2022,15497,2.194206146,AZE,Europe & Central Asia (excluding high income),Upper middle income,0.462586552,0.043659516,cc,-1.040907383,,43.63307826,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Azerbaijan,61.473,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Azerbaijan,66.788,5.315,Azerbaijan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Azerbaijan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,56745718946,Azerbaijan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.046900034,Azerbaijan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.0283912,Azerbaijan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Azerbaijan,"Population ages 15-64, total",SP.POP.1564.TO,7066358,Azerbaijan,0.039507866,10141756,100,2.109454278,Azerbaijan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,35.76217636,Azerbaijan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.76317161,Azerbaijan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.47467286,Services,Asia,Western Asia
